sentence_id	sentence	sentence_domain	source
a85be40d70ac485b6c9366f424fa24aedddb75d50e857661f15b1b4e7a396999	לבין תלמידים עם לקויות ששכיחותן באוכלוסייה גבוהה יחסית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
a85bec70ecad87df5e36b51456d200f7117a009ae90d36478d1e88b4bc70d844	בשמונה בדצמבר נורה ונהרג יאסר סמי קסבה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
a85dacc633be48ef69af9bbc4355a4868f6f7bbcaf294347949300a114e52b81	אני שמח שאורי אריאל לא צדק		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
a86e222f857bcdf0570cf3ef6c86de1cdd2ea4eda5f120cdbe77b26510a59c73	הדבר השני שצריך בד בבד הוא שתהיה הכרה של מס הכנסה בהוצאה של המשכנתאות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
a86eaba28caab5a160965ce2631bff61f844ac1631980445e56a8702b9e31074	אני אוהב לאכול	general	גג
a87d67e87963f5d85c3c50a9e1f9f4bd79c08c9dadb8a3332e8a602e17a5c15f	אין דבר כזה שאפשר להעביר תקציב רווחה לתקציב אחר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
a87eac10267b7d2d21d07b96aa1d0389c158bd828324d889dc8b7f0ff3e921eb	והעיקר זה לדבר וזה לא להקשיב		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
a882908b418ea9331bfe1042ed1bdd7cd85d6c4a6b3bb36938a3ebdd9e342b86	ירד עד לשישים אחוזים באלפיים ותשע		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
a884841ae251e001df0ecfb2202bab81a73b73edbac2022a061ab6cac1a57296	הם חושבים ש=שניים וחצי מיליארדי שקלים במס הכנסה יבואו אליהם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
a89756c4a00060873f837794af73ecaa69da57d48b50a413e0cc8ca6621e61f7	"""ש""אין הקצבה בגדר הכנסה של ההורים המבוטחים"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
a8a9a14c12a3cb6b9cfcd7cc564a3b533fe7f69cfd611ce3a01c6418dd422fc6	ייתכן כי המלצות הצוות תכלולנה גם שינויים בתוכני השירות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
a8bc7beb5f9f4e44e592d5f1fd8acd26192ac08b3e3ace0360ba4bb383894627	שֶׁ֣קֶר הַ֭חֵן וְהֶ֣בֶל הַיֹּ֑פִי אִשָּׁ֥ה יִרְאַת־יְ֝הוָ֗ה הִ֣יא תִתְהַלָּֽל׃		book of proverbs
a8beb801c92d12b986a97f65596a2f82d56854622b3da8a967e953c4028ebfc6	אני מסכם את הצעותי לפתרון הבעיה: לפתוח את הגשר עשרים וארבע שעות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
a8c09294a82bc3bc1bb8283c60a7f496cc5b740419241c3d714beae9f7594f10	מי שהתגייר כדין וכדת ועמד מול שלושה דיינים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
a8c3271200e1513989a97e819d68ae2667f8753aab6ad385cb64ca36848f8b2d	הוא שתוכנית ההתנתקות היא תוכנית מלחמתית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
a8c5b7c53113b7fb80c5cfda548c8ea7f4883aff59707d898c8b0f50d3c1b96c	באירוע בעכו הועברה התרעה דומה לתושבי כפר-מסריק ועין-המפרץ		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
a8ccbd025acb8aae97b86e0bb96b3c40b2f12e5d4ca97f9f7b7f6df7832fd09c	הוא גובה אותם הרבה יותר טוב מאשר אותה ממשלה שצריכה לדאוג שיגבו עבור האזרחים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
a8cd8567a9035c0ce91fd4279b543d317c7dbe8c7ea2761f89f64792d6d733cc	בְּצֶ֥דֶק כָּל־אִמְרֵי־פִ֑י אֵ֥ין בָּ֝הֶ֗ם נִפְתָּ֥ל וְעִקֵּֽשׁ׃		book of proverbs
a8d00e24aca4f07cf4f00993a80d4bc1c28130252aac1ba2aa7533ad17957a4e	לא רק בגלל זה מתחיל דיון		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
a8dbaca1f4c3bc36c08219aba1996f902f68e875224ecb37dc2740188019937b	אַל־תְּהִ֥י בְסֹֽבְאֵי־יָ֑יִן בְּזֹלֲלֵ֖י בָשָׂ֣ר לָֽמוֹ׃		book of proverbs
a8e70316cd7346968da5cb623e82f69061c712215c611cc2dc4e523b1fc60e08	אבל מאחר שאחרי ההצעה לסדר-היום שנדונה כרגע יש שתי הצעות מאוד חשובות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
a8f088f10eec1dd48534105842b97acda3397299e42cf6dceb2e6c97ef9ccaa6	"""משרד התמ""ת פתח אזורי מלאכה ותעשייה"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
a91f01e14366ffe1d9b3e14eee969f52be777903e151f310f28f452575b522c0	כי בתוך כחודשיים יגיעו להסדר חדש לגבי חיילים משוחררים שיוצאים להכשרה מקצועית		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
a922937ab895073f6b4c6e41ac55172bdc857f76c00e037a8dd0d42c13e03af3	חופש הביטוי והבעת הדעה הוא מערכינו היסודיים והוא בא לידי ביטוי מובהק כאן		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
a922e4de92331993834d8d2a092e3c2ad4ce5cd100bb16888c1c43679226bb86	שמגיעים לבית-הספר ויוצאים מבית-הספר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
a9255dd236f573693ebf80f3837d80dfff87b7dd5518c4db6a52cb1dc1f98849	מי שקורא ושומע מה אומרים הדוברים המנהיגים הפלסטינים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc
a92774494bce515b8424428eef7d8a36f954f62e9e63b234cd5fc94a606db1c5	דרך מסוימת, לעשות כנסים, לעשות פעילות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
a9305d21060760cf313fdaa4eded978af4e5d1563fc5b5d51e901c98652ebe5e	אָדָ֣ם בְּ֭לִיַּעַל אִ֣ישׁ אָ֑וֶן ה֝וֹלֵ֗ךְ עִקְּשׁ֥וּת פֶּֽה׃		book of proverbs
a93c24e9025c09e408122362bca5bfcea5474a8253055ddd4aad214b505ca012	בקואליציה, באופוזיציה, באשר הם, לא להתבייש		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175816.doc
a9407ebacd57e872d8c55292dbda4527943ba7aff172bb8e55b5dcc6de2271a4	שבמסגרתם נעשים מעשים נוראים אגב שתייה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
a94b1d181d9c4bbe5073b8ef5b18254cc92a152b231704cbe840efad14b6dc42	הם מסתובבים חופשי וזו סכנה מהלכת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc
a9648a64d720f88d556e588a3ac92a252eae177508d11494683f1281bbfb1b51	אַל־תִּמְנַ֣ע מִנַּ֣עַר מוּסָ֑ר כִּֽי־תַכֶּ֥נּוּ בַ֝שֵּׁ֗בֶט לֹ֣א יָמֽוּת׃		book of proverbs
a9654330f899ba6def632ebe254fc44308773592594a1f0167c325f1363b884c	מֶ֗לֶךְ בְּ֭מִשְׁפָּט יַעֲמִ֣יד אָ֑רֶץ וְאִ֖ישׁ תְּרוּמ֣וֹת יֶֽהֶרְסֶֽנָּה׃		book of proverbs
a96a61e902cdf4a231ca6218ba73de6ca38837e0eb8d5caef6f0be0f0ae932e2	בְּנֶֽשֶׁף־בְּעֶ֥רֶב י֑וֹם בְּאִישׁ֥וֹן לַ֝֗יְלָה וַאֲפֵלָֽה׃		book of proverbs
a96a93a2c0dc5d209bf7cf87f420566b0e7cdcdb4cdc36be4d085a7874e1f2b7	שצריכים לחשוב איך הם מסתתרים מהתופת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc
a96e72bc125ade1ae4d77b642c11fd0d186589faf3a61a69e2ccea07e50683e5	הכולל הקצאת משאבים במסגרת גאנט סדור המציב יעד עתידי ברור		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
a9721aac6545f29d1c7b0ffb2c47a2cbcf07ee9b05059da3d08828e5292425f8	בוש לא מצליחה להתחרות בענקית הטק אפל		ציטוט עצמי
a9829d107fb3364a537fc1227b045011380aab766a02ddb127c79a2a3ae5c8fa	כֹּ֣פֶר נֶֽפֶשׁ־אִ֣ישׁ עָשְׁר֑וֹ וְ֝רָ֗שׁ לֹא־שָׁמַ֥ע גְּעָרָֽה׃		book of proverbs
a98d43d2b3622d3bb290c60e16e2ea8eef53a87365ada6ea5094027012c20cd8	שֹׁמֵ֣ר מִ֭צְוָה שֹׁמֵ֣ר נַפְשׁ֑וֹ בּוֹזֵ֖ה דְרָכָ֣יו ׳יוּמָת׳ ״יָמֽוּת׃״		book of proverbs
a991c5cf6381c25587cb63f79a15ad6d9e32eab1abd90fbc3acda172f1abe059	ובעיות בחינוך זה שלטון מקומי וחינוך מיוחד זה שלטון מקומי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
a9994599235c2b3d8d684e24ead5f1c9316a92ddb4ba813a5621f31baf6c8a49	גם גיבורת המחאה החברתית, ויקי קנפו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
a999a2335777bd9a8f9d296d2270e3aeb5a2046790e6f5091b7a5f72f2ce0353	אפשר להגיע עד לעשרים וחמישה אחוזים הנחה מהפרמיה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
a99a0308c67ab73c7eb68393f4bb0677c2b6db0eb00298de9e61b8ad9bf95d14	"""מתווים ראשוניים לתוכנית האסטרטגית הוגשו לצוות המנכ""לים"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc
a9aecf15ab37b210cd4fb85b299186758bb1c102b274da715d18ce1a2c5fc1e5	הוא קצת פרשנות שהיא לא בכוונת המחוקק		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129322.doc
a9bab6fb28d719412cc862ee1a7023e0a3d67cd069c3491ced85226c903779fa	קצין שחושש מאנשים שעלולים לעשות שימוש לרעה בקלטות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
a9c535321e21852892cf02634857908ed02c3f081bb688438034861851aac46b	קבר שמעון הצדיק נמצא בשכונת שיח'-ג'ראח		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
a9c6cac2935d4312aeb69dd67c22e40e05369b40839d63800c648e24d05afa17	ציר פילדלפי הוקם דווקא כרצועת חיץ בת עשרים קילומטרים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129684.doc
a9cd3da315bcff73734c32cb91ff3b00261639d330f9de550a94f68bc40e1cfc	חיים כשמונה עשר אחוזים מהמשפחות בארץ מתחת לקו העוני		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
a9d310c960d37da8f5d3c8d82e393dd37c03ee6d292229d41d9ccc5e2c873ce2	אני סבור גם עכשיו שנכון להעלותו		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
a9d72bd80b83644adb9a24dd93b06db5032bfd912cbf95fc46400b3866cffbad	בְּיִרְאַ֣ת יְ֭הוָה מִבְטַח־עֹ֑ז וּ֝לְבָנָ֗יו יִהְיֶ֥ה מַחְסֶֽה׃		book of proverbs
a9e1ab2f2cecab9b2f998ddc7abec0d9802f00e7b041fb40f08788a4f6ed76e2	לא מהשמאל ולא מהימין ולא מלמעלה ולא מלמטה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
a9e5e924ee78693e414bb2cc08781cf7a8e5186139c8aed30489a1c96fc91c15	יכולנו לפתח מערכת כבישים כפולים בכל מקום		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
a9e9d5f8b31244e38663cc26b0cc5892dcc64f095a36124cdf5b5117df3829e4	אני שמח להגיד שהנושא הזה מאוד רציני		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
a9ecf5a2c0c0ab2675f06bc15ae20593632bfbc5026a45c0ddee810418af8a13	אמרתי: יש מדינות בעולם - נניח כמו גרמניה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
a9f7a3c3fbf90ff5553a04bb736a688e5fed84ba85db8609e5c856984845007e	אני חייב להזכיר שהיתה ידידות ביני לבין אחיו יוני		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
a9fd2970bb6e052ccdd1e3fa2d793d9f389065b5087e46e897e8fcf9f4153528	"""חקירת האירועים מתנהלת במקביל במרחב ירקון ובימ""ר תל-אביב"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
aa0fcfcb0662684e7257a6690226ba6bebb532cee4058fde07b200b35b7d6fe3	התוכנית היא הוראת שעה שתסתיים בחודש יולי אלפיים ותשע		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
aa167cb6703500293e8819e10c37daf403ea78a7d7da3163de641d273eabf77f	כעבור חמש דקות ניידת משטרה עוצרת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
aa1cac49b1f0aa6bccf6bf8849327e4ada9d40e28a8063c5679fbb2819415db2	זה גוף שיקר לכולנו, והוא באחריותך		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
aa242ea6490dc1238a7e6c690400264fe5fa10dba0e8d92a793e45476396c5a4	ואין קביעה סופית שזה ייבנה בשבי-ציון		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
aa30f5da856ec9c749b8a16dd1d2bd3056e65add28ed8a14d57d8b41b4929f1d	ליד שופרסל תפני שמאלה ושם אחרי כמה מטרים תמצאי את קופת חולים מכבי		ציטוט עצמי
aa3ca4135ffa0f67c4ce01df8bc9c9cb979a0ae0b65680bceb67603cc052351d	וגם מועצת הביטחון יתחילו להטיל סנקציות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
aa51ed60f9e0a1444f94cb562fc9eb0b0c539702bcccf763a78cd9e09082fcc1	שאסור בשום פנים ואופן להיכנס אליו ולהתחיל לרדת בו		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
aa6253aea9deb55089a5f970967bbf8771a2f61daf73934af629ab77344a6f19	מֶ֭לֶךְ אֵ֣ין לָאַרְבֶּ֑ה וַיֵּצֵ֖א חֹצֵ֣ץ כֻּלּֽוֹ׃		book of proverbs
aa683a3ec8a0d02904b208d636e7f25ce540d73544ba90574c27071de24db20a	ניתנה גם זכות תגובה לעותרים בתוך חמישה עשר ימים לאחר מכן		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
aa6a1b84637aeef7578dbe131043f576b84b9049ee5d74799ea3d1eeb047c9a2	עדיין הבנייה הבלתי-חוקית היא כזאת שהיא לא עומדת בכלל בשום סטנדרטים הגיוניים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
aa6d4a05c2064be4bfb83537a5b9cf7b39429ea1bcfde754d4cc0eccec096515	עַ֤יִן׀ תִּֽלְעַ֣ג לְאָב֮ וְתָב֪וּז לִֽיקֲּהַ֫ת־אֵ֥ם יִקְּר֥וּהָ עֹרְבֵי־נַ֑חַל וְֽיֹאכְל֥וּהָ בְנֵי־נָֽשֶׁר׃ פ		book of proverbs
aa71fde9bab964b9dc22e2a15bda64807d5fbe57c2fec285bc9cbd75000ad1f0	אני חושב שזה נכון גם לגבי הוצאה לפועל		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
aa815bfd11130fe0f5c2bf51ee348364e6af64edc6d460c081586d94265bf8f5	מגיעה לו נקודת זכות במס הכנסה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
aa850efd7d7596b4b85ac7107805989aa4d95ca5e8286a8ec94fc380cf0aaa42	"""מאז ""חומת מגן"" והידרדרות המצב הביטחוני"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
aa890728355239e112efc9da91b7e0a7bcf4cd0d34cb709eacc6ccdb16e4bd97	ואני לא יודע איך לטפל בזה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
aa975d48dbee9cffd4b846f8f52e8a62329cb62bb66b9b57d15056615e4c266e	הרי זה גם פועל יוצא מפעילות אירנית		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
aa9f542dd43b2692833214905fe22efa60c1ca18d8ec5a41fa6a2baf2a9943d9	תנו לילדים האלה לפחות לפתוח את שנת הלימודים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
aaa2dad7b636b6e7802875c8afb22f650f8022d81805275abd6d938239378bb7	פותחה מערכת ממוחשבת המסייעת לרופא המטפל בתחנה הראשונה לבחור בטיפול האנטיביוטי המתאים לזיהום החיידקי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
aaa370ea77537d52ecacca59d491ca34a461ba08ffca89c9461adcd352e7fd05	"""כי הגוף האמור ייקרא ""הארגון היציג"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc
aaaa628c9a9efdd15f18e72854cec747c7f952606b8bcd261b0a14404a9b799f	מעוכבים מסיבות שהן פוליטיות ולא משפטיות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
aab0c6b6ad5847d4dae701c56ba11f1161253944350da12705e46e313257bccd	ביולי אלפיים ושתיים הגיעה הקצבה ל=אלף שישים ותשעה שקלים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
aab890761e44b197977d0fd8075ed479cb357356176d58187e08679b48d51d0c	אנחנו בטוחים שהיתה סיבה לכך שהתעכבת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
aab913049ebb3e27dff094686231e97434ca03351c58831ce8f18281481af3fd	כי כנראה הבתולות לא הספיקו בתור תמריץ		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
aabaa21e62ac5b51bdc11a2b414256c0b4e214234b6bfe942b5ee1b0f64da481	שרצו להשתתף בדיון אבל לא הצליחו להישאר עד השעה המאוחרת הזאת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
aac22a086678cb06f8062cb8f1015d1a3cbade0437d96928b38e885d29903251	כִּ֤י נֹ֣פֶת תִּ֭טֹּפְנָה שִׂפְתֵ֣י זָרָ֑ה וְחָלָ֖ק מִשֶּׁ֣מֶן חִכָּֽהּ׃		book of proverbs
aad9e7e3c4b49849cca5c0bec94327a671c0afa014244cc0efb83c3db2ec5773	אמר איילון: אי-אפשר להמשיך כך		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
aadc3efffe225e24d0cd5b0ddcef7574442e8310294548753b2ab8a282190bf1	בפתח דברי אני באמת רוצה להודות על העבודה המסורה		???? ????? - https://fs.knesset.gov.il//19/Plenum/19_ptm_242916.doc
aadcc658a10dd0ef2ba0dca7f133687185e21331f83ba2482180f3a763f6c0e8	בוא נניח שהוא ניסה להיכנס לשטח הצבאי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
aae91770b829c414c10b79b9a2c6ae32a8b3ec722f9b9db297ef3227d8006b76	בקיץ אלפיים ועשר יצא בקריאה: דווקא עכשיו כחול-לבן		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181452.doc
aafeba29fc0ac2c1933cfacc9712066791040beb8806a2144c6c6f33fb0141ec	ליבון ועיון ובסוף היתה מתגבשת הסכמה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
ab0867d4028234239501641a569e1830ec7d939b9272ff964bd9c93a3a890901	"""שפותחה במסגרת פרויקט גדול, ""ממשל זמין"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129744.doc
ab0d987dca47e040f45d0dc285bd79acb91b30a4f675290b4754dee0228537eb	שמאפשרות למי ששולט בהן לצבור הון עצום-ממדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
ab11205ffc2b75cc5d21100e0a88fdcc37e45937a51d8d6b0531ade0b989a9f5	כי במשא-ומתן שאני קיימתי עם משרד החקלאות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
